"Regulator_ENSG","Target_ENSG","MI","pvalue","Target_symbol","Regulator_symbol"
"ENSG00000103510","ENSG00000114650",0.395791879607004,0,"SCAP","KAT8"
"ENSG00000187778","ENSG00000072110",0.453638048983699,0,"ACTN1","MCRS1"
"ENSG00000187778","ENSG00000267436",0.325482098737718,0,"AC005786.7","MCRS1"
"ENSG00000120071","ENSG00000124228",0.4928244645801,0,"DDX27","KANSL1"
"ENSG00000196363","ENSG00000168040",0.348232424801254,0,"FADD","WDR5"
"ENSG00000196363","ENSG00000169371",0.469473318756977,0,"SNUPN","WDR5"
"ENSG00000187778","ENSG00000267439",0.454291005313399,0,"AC002398.11","MCRS1"
"ENSG00000196363","ENSG00000196976",0.465212991570291,0,"LAGE3","WDR5"
"ENSG00000103510","ENSG00000100038",0.437442958139917,0,"TOP3B","KAT8"
"ENSG00000196363","ENSG00000168066",0.564537218318104,0,"SF1","WDR5"
"ENSG00000103510","ENSG00000101365",0.393157495787549,0,"IDH3B","KAT8"
"ENSG00000147162","ENSG00000197296",0.356774423706046,0,"FITM2","OGT"
"ENSG00000147162","ENSG00000090447",0.378552395797892,0,"TFAP4","OGT"
"ENSG00000103510","ENSG00000137312",0.410697234982697,0,"FLOT1","KAT8"
"ENSG00000196363","ENSG00000096080",0.35792336059941,0,"MRPS18A","WDR5"
"ENSG00000196363","ENSG00000133316",0.5278237750486,0,"WDR74","WDR5"
"ENSG00000187778","ENSG00000110921",0.344748810149433,0,"MVK","MCRS1"
"ENSG00000172534","ENSG00000134452",0.448701335725872,0,"FBH1","HCFC1"
"ENSG00000196363","ENSG00000183684",0.375656039156221,0,"ALYREF","WDR5"
"ENSG00000196363","ENSG00000168061",0.342387950899216,0,"SAC3D1","WDR5"
"ENSG00000120071","ENSG00000270346",0.407884456141581,0,"RP1-90J20.12","KANSL1"
"ENSG00000187778","ENSG00000255498",0.337202232533142,0,"RP11-618K13.2","MCRS1"
"ENSG00000187778","ENSG00000110987",0.499774385405346,0,"BCL7A","MCRS1"
"ENSG00000196363","ENSG00000204272",0.340207626672594,0,"NBDY","WDR5"
"ENSG00000172534","ENSG00000267387",0.448665393242706,0,"CTD-2240E14.4","HCFC1"
"ENSG00000196363","ENSG00000060069",0.400515145957235,0,"CTDP1","WDR5"
"ENSG00000196363","ENSG00000253200",0.492277653356418,0,"RP11-582J16.5","WDR5"
"ENSG00000172534","ENSG00000111737",0.458384858937677,0,"RAB35","HCFC1"
"ENSG00000187778","ENSG00000158941",0.495072406435892,0,"CCAR2","MCRS1"
"ENSG00000196363","ENSG00000184905",0.407579558247398,0,"TCEAL2","WDR5"
"ENSG00000147162","ENSG00000258725",0.38576015243589,0,"PRC1-AS1","OGT"
"ENSG00000196363","ENSG00000160948",0.500396438582331,0,"VPS28","WDR5"
"ENSG00000196363","ENSG00000160949",0.452767769383067,0,"TONSL","WDR5"
"ENSG00000187778","ENSG00000132323",0.441215979676837,0,"ILKAP","MCRS1"
"ENSG00000196363","ENSG00000160932",0.53156404615556,0,"LY6E","WDR5"
"ENSG00000187778","ENSG00000254154",0.38050873102851,0,"CRYZL2P-SEC16B","MCRS1"
"ENSG00000196363","ENSG00000267827",0.340944066076302,0,"CTC-471J1.8","WDR5"
"ENSG00000196363","ENSG00000205559",0.347948947542265,0,"CHKB-DT","WDR5"
"ENSG00000120071","ENSG00000197183",0.418289865863424,0.00444027708070749,"NOL4L","KANSL1"
"ENSG00000187778","ENSG00000120341",0.375530230536464,0,"SEC16B","MCRS1"
"ENSG00000147162","ENSG00000185252",0.401655902230211,0,"ZNF74","OGT"
"ENSG00000196363","ENSG00000204231",0.597831548982927,0,"RXRB","WDR5"
"ENSG00000187778","ENSG00000059122",0.381065503159122,0,"FLYWCH1","MCRS1"
"ENSG00000196363","ENSG00000184916",0.479190598515843,0,"JAG2","WDR5"
"ENSG00000196363","ENSG00000160957",0.415815765602565,0,"RECQL4","WDR5"
"ENSG00000196363","ENSG00000171604",0.445371693504492,0,"CXXC5","WDR5"
"ENSG00000187778","ENSG00000120327",0.369256830572647,0,"PCDHB14","MCRS1"
"ENSG00000196363","ENSG00000099995",0.433289568202898,0,"SF3A1","WDR5"
"ENSG00000196363","ENSG00000133398",0.472074814511418,0,"MED10","WDR5"
"ENSG00000196363","ENSG00000099999",0.437834720431764,0,"RNF215","WDR5"
"ENSG00000187778","ENSG00000119333",0.356093697873557,0,"DYNC2I2","MCRS1"
"ENSG00000120071","ENSG00000100207",0.431828377555049,0.0424585718133548,"TCF20","KANSL1"
"ENSG00000196363","ENSG00000099991",0.572065490185637,0,"CABIN1","WDR5"
"ENSG00000196363","ENSG00000172965",0.342850105867126,0,"MIR4435-2HG","WDR5"
"ENSG00000196363","ENSG00000120071",0.46516710060453,0,"KANSL1","WDR5"
"ENSG00000196363","ENSG00000144029",0.65820560183367,0,"MRPS5","WDR5"
"ENSG00000120071","ENSG00000100221",0.462567532956225,0,"JOSD1","KANSL1"
"ENSG00000187778","ENSG00000133619",0.492521217123959,0,"KRBA1","MCRS1"
"ENSG00000172534","ENSG00000013288",0.473084994209654,0,"MAN2B2","HCFC1"
"ENSG00000196363","ENSG00000158669",0.764883343268353,0,"GPAT4","WDR5"
"ENSG00000187778","ENSG00000132254",0.595163446168619,0,"ARFIP2","MCRS1"
"ENSG00000187778","ENSG00000182512",0.360359280093988,0,"GLRX5","MCRS1"
"ENSG00000147162","ENSG00000185324",0.40709674708812,0,"CDK10","OGT"
"ENSG00000103510","ENSG00000198218",0.391701349328376,0,"QRICH1","KAT8"
"ENSG00000103510","ENSG00000175573",0.453139969110431,0,"C11orf68","KAT8"
"ENSG00000147162","ENSG00000174669",0.355963773881332,0,"SLC29A2","OGT"
"ENSG00000103510","ENSG00000186222",0.375405670346277,0,"BLOC1S4","KAT8"
"ENSG00000187778","ENSG00000171861",0.49896185115061,0,"MRM3","MCRS1"
"ENSG00000196363","ENSG00000267791",0.362710381832263,0,"CTD-2659N19.2","WDR5"
"ENSG00000196363","ENSG00000267796",0.438120915796744,0,"LIN37","WDR5"
"ENSG00000187778","ENSG00000133597",0.540958653034145,0,"ADCK2","MCRS1"
"ENSG00000172534","ENSG00000088808",0.457478176736062,0,"PPP1R13B","HCFC1"
"ENSG00000147162","ENSG00000135074",0.405492017314112,0,"ADAM19","OGT"
"ENSG00000196363","ENSG00000099949",0.52531553969439,0,"LZTR1","WDR5"
"ENSG00000196363","ENSG00000242485",0.394843386326123,0,"MRPL20","WDR5"
"ENSG00000187778","ENSG00000183828",0.40535460616413,0,"NUDT14","MCRS1"
"ENSG00000103510","ENSG00000164897",0.319959371508908,0,"TMUB1","KAT8"
"ENSG00000103510","ENSG00000162236",0.442972824297211,0,"STX5","KAT8"
"ENSG00000103510","ENSG00000164896",0.341372783199348,0,"FASTK","KAT8"
"ENSG00000196363","ENSG00000049656",0.622156065431858,0,"CLPTM1L","WDR5"
"ENSG00000196363","ENSG00000099956",0.416891470322715,0,"SMARCB1","WDR5"
"ENSG00000187778","ENSG00000107281",0.486151095780897,0,"NPDC1","MCRS1"
"ENSG00000187778","ENSG00000170515",0.502577045946591,0,"PA2G4","MCRS1"
"ENSG00000196363","ENSG00000254470",0.4458727143091,0,"AP5B1","WDR5"
"ENSG00000187778","ENSG00000119242",0.57881974618588,0,"CCDC92","MCRS1"
"ENSG00000187778","ENSG00000171853",0.575065730398668,0,"TRAPPC12","MCRS1"
"ENSG00000147162","ENSG00000148396",0.466769765768227,0,"SEC16A","OGT"
"ENSG00000147162","ENSG00000149679",0.405446471450269,0,"CABLES2","OGT"
"ENSG00000103510","ENSG00000031823",0.404193758938824,0,"RANBP3","KAT8"
"ENSG00000187778","ENSG00000134882",0.33893510598561,0,"UBAC2","MCRS1"
"ENSG00000196363","ENSG00000099904",0.509194381314481,0,"ZDHHC8","WDR5"
"ENSG00000196363","ENSG00000254452",0.343650671081113,0,"RP11-867G23.4","WDR5"
"ENSG00000103510","ENSG00000174276",0.389335254310078,0,"ZNHIT2","KAT8"
"ENSG00000196363","ENSG00000099901",0.40002512402124,0,"RANBP1","WDR5"
"ENSG00000187778","ENSG00000158864",0.539009220746927,0,"NDUFS2","MCRS1"
"ENSG00000196363","ENSG00000099917",0.60906818953635,0,"MED15","WDR5"
"ENSG00000196363","ENSG00000228169",0.392602830161543,0,"PPIAP19","WDR5"
"ENSG00000147162","ENSG00000187902",0.37499810804868,0,"SHISA7","OGT"
"ENSG00000103510","ENSG00000137216",0.414742254482772,0,"TMEM63B","KAT8"
"ENSG00000103510","ENSG00000225872",0.332756934347632,0,"LINC01529","KAT8"
"ENSG00000196363","ENSG00000168090",0.456187872968309,0,"COPS6","WDR5"
"ENSG00000172534","ENSG00000075568",0.41470883235019,0,"TMEM131","HCFC1"
"ENSG00000120071","ENSG00000163872",0.501539777604553,0,"YEATS2","KANSL1"
"ENSG00000147162","ENSG00000100354",0.448124635294185,0,"TNRC6B","OGT"
"ENSG00000196363","ENSG00000181045",0.612182106139226,0,"SLC26A11","WDR5"
"ENSG00000147162","ENSG00000100346",0.393550867640375,0,"CACNA1I","OGT"
"ENSG00000196363","ENSG00000107140",0.506199739235624,0,"TESK1","WDR5"
"ENSG00000103510","ENSG00000137207",0.442915143119224,0,"YIPF3","KAT8"
"ENSG00000103510","ENSG00000151500",0.478628425526166,0,"THYN1","KAT8"
"ENSG00000103510","ENSG00000089154",0.376913536908181,0,"GCN1","KAT8"
"ENSG00000196363","ENSG00000121413",0.509091653118474,0,"ZSCAN18","WDR5"
"ENSG00000196363","ENSG00000011009",0.551682894156526,0,"LYPLA2","WDR5"
"ENSG00000196363","ENSG00000108433",0.329906853345059,0,"GOSR2","WDR5"
"ENSG00000103510","ENSG00000101294",0.466645460840473,0,"HM13","KAT8"
"ENSG00000120071","ENSG00000234699",0.337939645560461,0,"RP11-225H22.4","KANSL1"
"ENSG00000103510","ENSG00000176868",0.395515186745055,0,"AL358781.1","KAT8"
"ENSG00000172534","ENSG00000197951",0.458026153114309,0,"ZNF71","HCFC1"
"ENSG00000172534","ENSG00000184640",0.344494898932383,0,"SEPTIN9","HCFC1"
"ENSG00000103510","ENSG00000163541",0.417592535114507,0,"SUCLG1","KAT8"
"ENSG00000196363","ENSG00000075914",0.481215829133456,0,"EXOSC7","WDR5"
"ENSG00000120071","ENSG00000260903",0.389888057289295,0,"XKR7","KANSL1"
"ENSG00000187778","ENSG00000169567",0.497156119976199,0,"HINT1","MCRS1"
"ENSG00000187778","ENSG00000072195",0.380950072754115,1.95710114780923e-12,"SPEG","MCRS1"
"ENSG00000196363","ENSG00000037637",0.558469348946371,0,"FBXO42","WDR5"
"ENSG00000196363","ENSG00000110711",0.404847051694772,0,"AIP","WDR5"
"ENSG00000196363","ENSG00000122705",0.48737671897689,0,"CLTA","WDR5"
"ENSG00000196363","ENSG00000049618",0.478796448619182,0,"ARID1B","WDR5"
"ENSG00000187778","ENSG00000169592",0.389762532911132,0,"INO80E","MCRS1"
"ENSG00000187778","ENSG00000182544",0.389562414538888,0,"MFSD5","MCRS1"
"ENSG00000120071","ENSG00000259933",0.451882199874954,0,"PKD1-AS1","KANSL1"
"ENSG00000120071","ENSG00000175873",0.393975446341819,0,"AC004840.9","KANSL1"
"ENSG00000147162","ENSG00000113716",0.4098672269121,0,"HMGXB3","OGT"
"ENSG00000196363","ENSG00000228519",0.361269162167338,0,"RANBP1P1","WDR5"
"ENSG00000196363","ENSG00000179010",0.358807076842676,0,"MRFAP1","WDR5"
"ENSG00000187778","ENSG00000099904",0.434369517133582,0,"ZDHHC8","MCRS1"
"ENSG00000187778","ENSG00000099901",0.445343955188456,0,"RANBP1","MCRS1"
"ENSG00000196363","ENSG00000254814",0.35422523292769,0,"RP11-535A19.1","WDR5"
"ENSG00000103510","ENSG00000248594",0.376723653391719,0,"AC003029.1","KAT8"
"ENSG00000196363","ENSG00000131067",0.626446524878537,0,"GGT7","WDR5"
"ENSG00000196363","ENSG00000242802",0.519637240983476,0,"AP5Z1","WDR5"
"ENSG00000196363","ENSG00000131061",0.541063361076441,0,"ZNF341","WDR5"
"ENSG00000172534","ENSG00000087274",0.398902747825483,0,"ADD1","HCFC1"
"ENSG00000196363","ENSG00000204560",0.458649634588425,0,"DHX16","WDR5"
"ENSG00000196363","ENSG00000131069",0.410246824173315,0,"ACSS2","WDR5"
"ENSG00000196363","ENSG00000204568",0.348493241839463,0,"MRPS18B","WDR5"
"ENSG00000103510","ENSG00000127837",0.438541717812962,0,"AAMP","KAT8"
"ENSG00000196363","ENSG00000132382",0.53465743707781,0,"MYBBP1A","WDR5"
"ENSG00000172534","ENSG00000109111",0.421712504221797,0,"SUPT6H","HCFC1"
"ENSG00000196363","ENSG00000025800",0.58581597456664,0,"KPNA6","WDR5"
"ENSG00000196363","ENSG00000204576",0.562364568542784,0,"PRR3","WDR5"
"ENSG00000196363","ENSG00000204574",0.499988770332252,0,"ABCF1","WDR5"
"ENSG00000172534","ENSG00000112763",0.424377554536453,0,"BTN2A1","HCFC1"
"ENSG00000196363","ENSG00000118096",0.507978541260079,0,"IFT46","WDR5"
"ENSG00000172534","ENSG00000160401",0.327550931393391,0,"CFAP157","HCFC1"
"ENSG00000196363","ENSG00000013810",0.368076978966888,0,"TACC3","WDR5"
"ENSG00000187778","ENSG00000099917",0.474591521770182,0.000430881465500743,"MED15","MCRS1"
"ENSG00000120071","ENSG00000090447",0.412990297853974,0,"TFAP4","KANSL1"
"ENSG00000196363","ENSG00000179029",0.381742727410574,0,"TMEM107","WDR5"
"ENSG00000147162","ENSG00000038382",0.479688791617331,0,"TRIO","OGT"
"ENSG00000103510","ENSG00000101224",0.410960043041523,0,"CDC25B","KAT8"
"ENSG00000120071","ENSG00000101236",0.369838377091243,0,"RNF24","KANSL1"
"ENSG00000196363","ENSG00000132361",0.547953449483446,0,"CLUH","WDR5"
"ENSG00000196363","ENSG00000179057",0.435655997856171,0,"IGSF22","WDR5"
"ENSG00000196363","ENSG00000168395",0.499531995369465,0,"ING5","WDR5"
"ENSG00000172534","ENSG00000136731",0.441744023946577,0,"UGGT1","HCFC1"
"ENSG00000196363","ENSG00000168397",0.764304709161277,0,"ATG4B","WDR5"
"ENSG00000147162","ENSG00000090539",0.375290740952479,0,"CHRD","OGT"
"ENSG00000103510","ENSG00000164808",0.391371158418603,2.0784414189734e-09,"SPIDR","KAT8"
"ENSG00000172534","ENSG00000063244",0.516710356316932,0,"U2AF2","HCFC1"
"ENSG00000147162","ENSG00000100426",0.462278576201232,0,"ZBED4","OGT"
"ENSG00000103510","ENSG00000237883",0.442998201673475,0,"DGUOK-AS1","KAT8"
"ENSG00000147162","ENSG00000270578",0.329010941611656,0,"RP11-712B9.5","OGT"
"ENSG00000187778","ENSG00000011009",0.576587781007443,0,"LYPLA2","MCRS1"
"ENSG00000147162","ENSG00000038358",0.444704117778872,0,"EDC4","OGT"
"ENSG00000196363","ENSG00000131019",0.367690050264187,0,"ULBP3","WDR5"
"ENSG00000196363","ENSG00000167088",0.34101532374882,2.94778574883026e-08,"SNRPD1","WDR5"
"ENSG00000120071","ENSG00000137200",0.487007602984214,0,"CMTR1","KANSL1"
"ENSG00000187778","ENSG00000099956",0.417841365846487,0,"SMARCB1","MCRS1"
"ENSG00000172534","ENSG00000100726",0.362542148507798,0,"TELO2","HCFC1"
"ENSG00000196363","ENSG00000240230",0.461726788845797,0,"COX19","WDR5"
"ENSG00000147162","ENSG00000271858",0.379515048222935,0.000105145137825779,"ENSG00000271858","OGT"
"ENSG00000196363","ENSG00000183908",0.333506943517617,0,"LRRC55","WDR5"
"ENSG00000196363","ENSG00000241553",0.433929258748326,0,"ARPC4","WDR5"
"ENSG00000196363","ENSG00000156304",0.500623914010043,0,"SCAF4","WDR5"
"ENSG00000120071","ENSG00000004487",0.444656204473909,0.00678963445144776,"KDM1A","KANSL1"
"ENSG00000187778","ENSG00000108528",0.553818184633103,0,"SLC25A11","MCRS1"
"ENSG00000187778","ENSG00000108523",0.518174407939838,0,"RNF167","MCRS1"
"ENSG00000187778","ENSG00000110844",0.439738690085344,0,"PRPF40B","MCRS1"
"ENSG00000187778","ENSG00000158828",0.456565427571908,0,"PINK1","MCRS1"
"ENSG00000172534","ENSG00000267244",0.415357653845181,0,"CTB-31O20.4","HCFC1"
"ENSG00000147162","ENSG00000185379",0.354627508056965,0,"RAD51D","OGT"
"ENSG00000103510","ENSG00000174177",0.380902812492093,0,"CTU2","KAT8"
"ENSG00000172534","ENSG00000136715",0.438793445994997,0,"SAP130","HCFC1"
"ENSG00000103510","ENSG00000260206",0.335857490977432,0,"CTD-2026K11.2","KAT8"
"ENSG00000196363","ENSG00000204588",0.419124790523741,0,"LINC01123","WDR5"
"ENSG00000172534","ENSG00000124733",0.356944201448014,0.0315593737930446,"MEA1","HCFC1"
"ENSG00000147162","ENSG00000147099",0.374786729270182,0,"HDAC8","OGT"
"ENSG00000147162","ENSG00000172046",0.392397068769715,0,"USP19","OGT"
"ENSG00000187778","ENSG00000108591",0.434888724308762,0,"DRG2","MCRS1"
"ENSG00000196363","ENSG00000171960",0.418333394063883,0,"PPIH","WDR5"
"ENSG00000147162","ENSG00000268225",0.364540308148159,0,"CTD-2331H12.5","OGT"
"ENSG00000187778","ENSG00000108578",0.428215416311068,0,"BLMH","MCRS1"
"ENSG00000187778","ENSG00000134809",0.362890676412325,0,"TIMM10","MCRS1"
"ENSG00000187778","ENSG00000119227",0.352968014012288,0,"PIGZ","MCRS1"
"ENSG00000187778","ENSG00000108561",0.355429563935756,0,"C1QBP","MCRS1"
"ENSG00000187778","ENSG00000075914",0.479982814469516,0,"EXOSC7","MCRS1"
"ENSG00000147162","ENSG00000198663",0.356209050844165,0,"C6orf89","OGT"
"ENSG00000172534","ENSG00000039523",0.585076808839969,0,"RIPOR1","HCFC1"
"ENSG00000147162","ENSG00000160051",0.400561047433509,0,"IQCC","OGT"
"ENSG00000196363","ENSG00000072195",0.431404896799922,0,"SPEG","WDR5"
"ENSG00000147162","ENSG00000160058",0.343683792764783,0,"BSDC1","OGT"
"ENSG00000187778","ENSG00000107223",0.422768673963527,0,"EDF1","MCRS1"
"ENSG00000187778","ENSG00000049656",0.610448719603143,0,"CLPTM1L","MCRS1"
"ENSG00000196363","ENSG00000169660",0.51101516046031,0,"HEXD","WDR5"
"ENSG00000120071","ENSG00000271361",0.43084088276712,0,"HTATSF1P2","KANSL1"
"ENSG00000187778","ENSG00000108557",0.458743138386128,0,"RAI1","MCRS1"
"ENSG00000103510","ENSG00000198171",0.393647598246447,0,"DDRGK1","KAT8"
"ENSG00000196363","ENSG00000059122",0.398859055125866,0,"FLYWCH1","WDR5"
"ENSG00000187778","ENSG00000107175",0.345823731885813,0,"CREB3","MCRS1"
"ENSG00000147162","ENSG00000135185",0.382943316765226,0,"TMEM243","OGT"
"ENSG00000103510","ENSG00000149179",0.397749816795636,0,"CSTPP1","KAT8"
"ENSG00000103510","ENSG00000151498",0.417222308340027,0,"ACAD8","KAT8"
"ENSG00000103510","ENSG00000137171",0.403573570419532,0,"KLC4","KAT8"
"ENSG00000103510","ENSG00000163479",0.399598778246937,0,"SSR2","KAT8"
"ENSG00000103510","ENSG00000006712",0.358079487503849,0,"PAF1","KAT8"
"ENSG00000196363","ENSG00000086758",0.476975677583157,0,"HUWE1","WDR5"
"ENSG00000172534","ENSG00000184381",0.360517964414693,0,"PLA2G6","HCFC1"
"ENSG00000187778","ENSG00000132153",0.682878008405849,0,"DHX30","MCRS1"
"ENSG00000103510","ENSG00000174109",0.409105764219436,0,"C16orf91","KAT8"
"ENSG00000172534","ENSG00000196365",0.446902364202374,0,"LONP1","HCFC1"
"ENSG00000172534","ENSG00000196367",0.4309797015754,0,"TRRAP","HCFC1"
"ENSG00000187778","ENSG00000171720",0.565741494645202,0,"HDAC3","MCRS1"
"ENSG00000172534","ENSG00000196363",0.442912410664317,0,"WDR5","HCFC1"
"ENSG00000172534","ENSG00000197694",0.481645057075795,0,"SPTAN1","HCFC1"
"ENSG00000187778","ENSG00000168101",0.337540662354535,0,"NUDT16L1","MCRS1"
"ENSG00000120071","ENSG00000174231",0.493430419047779,0,"PRPF8","KANSL1"
"ENSG00000187778","ENSG00000158773",0.656525244828423,0,"USF1","MCRS1"
"ENSG00000187778","ENSG00000107147",0.495475631261725,0,"KCNT1","MCRS1"
"ENSG00000187778","ENSG00000107140",0.493798664844201,0,"TESK1","MCRS1"
"ENSG00000187778","ENSG00000096080",0.354453084747847,0,"MRPS18A","MCRS1"
"ENSG00000103510","ENSG00000213923",0.372639543458547,0,"CSNK1E","KAT8"
"ENSG00000172534","ENSG00000171097",0.388609063311743,0,"KYAT1","HCFC1"
"ENSG00000147162","ENSG00000198720",0.426444854218457,0,"ANKRD13B","OGT"
"ENSG00000147162","ENSG00000198722",0.484537220919406,0,"UNC13B","OGT"
"ENSG00000120071","ENSG00000187535",0.46248385407689,0,"IFT140","KANSL1"
"ENSG00000196363","ENSG00000253477",0.383194130398582,0,"RP11-1C8.4","WDR5"
"ENSG00000172534","ENSG00000171045",0.387344893690706,0,"TSNARE1","HCFC1"
"ENSG00000147162","ENSG00000147130",0.439011926464244,0,"ZMYM3","OGT"
"ENSG00000187778","ENSG00000171703",0.494417306056718,0,"TCEA2","MCRS1"
"ENSG00000147162","ENSG00000147121",0.413240812769986,0,"KRBOX4","OGT"
"ENSG00000196363","ENSG00000169710",0.471984004742394,0,"FASN","WDR5"
"ENSG00000120071","ENSG00000162298",0.447997024993701,0,"SYVN1","KANSL1"
"ENSG00000103510","ENSG00000175470",0.427840609026507,0,"PPP2R2D","KAT8"
"ENSG00000172534","ENSG00000197653",0.391713537544328,0,"DNAH10","HCFC1"
"ENSG00000196363","ENSG00000072110",0.520649601472077,0,"ACTN1","WDR5"
"ENSG00000120071","ENSG00000186230",0.406971693814005,0,"ZNF749","KANSL1"
"ENSG00000103510","ENSG00000163481",0.382308339544189,0,"RNF25","KAT8"
"ENSG00000103510","ENSG00000175467",0.471767006104897,0,"SART1","KAT8"
"ENSG00000172534","ENSG00000183020",0.435298134383031,0,"AP2A2","HCFC1"
"ENSG00000187778","ENSG00000205309",0.311239801908164,1.95710114780923e-11,"NT5M","MCRS1"
"ENSG00000120071","ENSG00000198218",0.493711065072834,0,"QRICH1","KANSL1"
"ENSG00000103510","ENSG00000101146",0.444781874914804,0,"RAE1","KAT8"
"ENSG00000172534","ENSG00000232600",0.362296700462578,0,"TONSL-AS1","HCFC1"
"ENSG00000147162","ENSG00000162729",0.401886245278239,0,"IGSF8","OGT"
"ENSG00000196363","ENSG00000011105",0.391304121922096,0,"TSPAN9","WDR5"
"ENSG00000120071","ENSG00000188827",0.381111288237425,0,"SLX4","KANSL1"
"ENSG00000196363","ENSG00000179091",0.475446200523239,0,"CYC1","WDR5"
"ENSG00000172534","ENSG00000196313",0.43763610119396,0,"POM121","HCFC1"
"ENSG00000103510","ENSG00000113141",0.360290922942473,0,"IK","KAT8"
"ENSG00000187778","ENSG00000232956",0.375062284247158,0,"SNHG15","MCRS1"
"ENSG00000103510","ENSG00000223343",0.398927202722437,0,"RP13-131K19.2","KAT8"
"ENSG00000103510","ENSG00000101161",0.42042039721996,0,"PRPF6","KAT8"
"ENSG00000103510","ENSG00000222019",0.3801225438536,0,"URAHP","KAT8"
"ENSG00000196363","ENSG00000132432",0.354086161169699,0,"SEC61G","WDR5"
"ENSG00000196363","ENSG00000121775",0.41417659471496,0,"TMEM39B","WDR5"
"ENSG00000103510","ENSG00000213995",0.348175223531629,0,"NAXD","KAT8"
"ENSG00000187778","ENSG00000170473",0.343628690238449,0,"PYM1","MCRS1"
"ENSG00000172534","ENSG00000090863",0.356233921472411,0,"GLG1","HCFC1"
"ENSG00000187778","ENSG00000099991",0.482065202005569,0,"CABIN1","MCRS1"
"ENSG00000196363","ENSG00000121766",0.37774433905121,0,"ZCCHC17","WDR5"
"ENSG00000187778","ENSG00000181135",0.571910803796844,0,"ZNF707","MCRS1"
"ENSG00000172534","ENSG00000198952",0.473103394857022,0,"SMG5","HCFC1"
"ENSG00000147162","ENSG00000162714",0.407467183243348,0,"ZNF496","OGT"
"ENSG00000196363","ENSG00000106153",0.335762243397856,0,"CHCHD2","WDR5"
"ENSG00000187778","ENSG00000099999",0.442620727233365,0,"RNF215","MCRS1"
"ENSG00000103510","ENSG00000101181",0.375804716167011,0,"MTG2","KAT8"
"ENSG00000103510","ENSG00000126461",0.397511943384023,0,"SCAF1","KAT8"
"ENSG00000147162","ENSG00000077616",0.53597106915995,0,"NAALAD2","OGT"
"ENSG00000172534","ENSG00000160310",0.350397742130265,2.42680542328344e-10,"PRMT2","HCFC1"
"ENSG00000103510","ENSG00000175416",0.37216649555907,0,"CLTB","KAT8"
"ENSG00000103510","ENSG00000101189",0.379562565390631,0,"MRGBP","KAT8"
"ENSG00000172534","ENSG00000198925",0.524500030848018,0,"ATG9A","HCFC1"
"ENSG00000187778","ENSG00000255618",0.350974266515972,0,"LINC02440","MCRS1"
"ENSG00000196363","ENSG00000036448",0.337513743420178,0,"MYOM2","WDR5"
"ENSG00000172534","ENSG00000185619",0.435400143971195,0,"PCGF3","HCFC1"
"ENSG00000172534","ENSG00000150990",0.370923032270814,0,"DHX37","HCFC1"
"ENSG00000187778","ENSG00000205352",0.340248268766947,0,"PRR13","MCRS1"
"ENSG00000103510","ENSG00000149136",0.4559562208956,0,"SSRP1","KAT8"
"ENSG00000187778","ENSG00000158793",0.537481334100907,0,"NIT1","MCRS1"
"ENSG00000103510","ENSG00000101199",0.396680042836536,0,"ARFGAP1","KAT8"
"ENSG00000172534","ENSG00000136699",0.471428244221258,0,"SMPD4","HCFC1"
"ENSG00000172534","ENSG00000198933",0.358921132271378,0,"TBKBP1","HCFC1"
"ENSG00000196363","ENSG00000108786",0.567974685032751,0,"HSD17B1","WDR5"
"ENSG00000187778","ENSG00000231663",0.369729367434708,0,"COA6-AS1","MCRS1"
"ENSG00000187778","ENSG00000145494",0.400945446345397,0,"NDUFS6","MCRS1"
"ENSG00000196363","ENSG00000025770",0.604888471498075,0,"NCAPH2","WDR5"
"ENSG00000147162","ENSG00000064309",0.375343864811857,0,"CDON","OGT"
"ENSG00000103510","ENSG00000137161",0.334041373412683,0,"CNPY3","KAT8"
"ENSG00000120071","ENSG00000088038",0.537963307911573,0,"CNOT3","KANSL1"
"ENSG00000187778","ENSG00000204044",0.330572041482095,0,"SLC12A5-AS1","MCRS1"
"ENSG00000187778","ENSG00000183751",0.48784412267631,0,"TBL3","MCRS1"
"ENSG00000172534","ENSG00000198917",0.398647548133432,0,"SPOUT1","HCFC1"
"ENSG00000120071","ENSG00000163531",0.450538775642612,0,"NFASC","KANSL1"
"ENSG00000103510","ENSG00000176715",0.386953038520091,0,"ACSF3","KAT8"
"ENSG00000172534","ENSG00000087258",0.456372251731225,0,"GNAO1","HCFC1"
"ENSG00000187778","ENSG00000084072",0.376896184562805,0,"PPIE","MCRS1"
"ENSG00000120071","ENSG00000078699",0.543457369207555,0,"CBFA2T2","KANSL1"
"ENSG00000196363","ENSG00000181218",0.403242490294819,0,"H2AW","WDR5"
"ENSG00000187778","ENSG00000204065",0.48408811813671,0,"TCEAL5","MCRS1"
"ENSG00000147162","ENSG00000112511",0.358760541296501,1.95710114780923e-12,"PHF1","OGT"
"ENSG00000147162","ENSG00000090615",0.415440716061484,0,"GOLGA3","OGT"
"ENSG00000103510","ENSG00000115718",0.31977749631596,0.000150391396446903,"PROC","KAT8"
"ENSG00000147162","ENSG00000137802",0.406337052629361,0,"MAPKBP1","OGT"
"ENSG00000172534","ENSG00000122218",0.408544795905373,0,"COPA","HCFC1"
"ENSG00000196363","ENSG00000133597",0.595507090606721,0,"ADCK2","WDR5"
